contig,synthCount,contigOrthoCount,contigLength,geneDensity,contigOrthoCount>2,geneDensity>=0.000003,maxValue>=40%contigOrthoCount,X,2L,2R,3L,3R,4,Y,allocation
tig00007672,0,0,26434,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007673,0,0,34369,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007674,0,0,14826,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007675,0,0,33040,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007677,0,0,25852,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007678,0,0,22915,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007679,0,0,28722,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007680,0,0,28798,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007681,0,0,28825,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007682,0,0,28682,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007684,0,0,25901,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007685,0,0,14005,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007686,0,0,23400,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007687,0,0,19934,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007689,0,0,15177,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007690,0,0,29866,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007691,0,0,18341,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007692,0,0,11218,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007693,0,0,9142,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007698,0,0,17039,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007699,0,0,16218,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007700,0,0,27735,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007705,0,0,32589,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007706,0,0,23543,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007708,0,0,32553,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007709,0,0,29664,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007710,0,0,30388,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007713,0,0,24623,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007723,0,0,21320,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007726,0,0,37051,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007727,0,0,21189,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007729,0,0,24384,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007731,0,0,22162,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007735,0,0,20086,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007738,0,0,20087,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007740,0,0,32192,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007742,0,0,21368,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007745,0,0,19623,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007747,0,0,30925,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007748,0,0,12685,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007754,0,0,18264,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007755,0,0,23890,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007756,0,0,30832,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007757,0,0,31104,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007763,0,0,21937,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007764,0,0,17160,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007767,0,0,13916,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007768,0,0,27998,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007770,0,0,19043,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007773,0,0,7912,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007775,0,0,17187,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007777,0,0,28898,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007781,0,0,28008,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007786,0,0,16626,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007787,0,0,27738,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007789,0,0,32514,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007792,0,0,27612,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007794,0,0,20316,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007795,0,0,23024,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007797,0,0,25323,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007799,0,0,17600,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007804,0,0,19560,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007805,0,0,30957,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007810,0,0,23766,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007812,0,0,17952,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007813,0,0,37139,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007815,0,0,25475,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007819,0,0,27480,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007820,0,0,22682,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007824,0,0,21930,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007825,0,0,26347,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007826,0,0,18524,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007827,0,0,37759,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007828,0,0,27120,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007829,0,0,17734,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007830,0,0,17061,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007831,0,0,19292,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007834,0,0,33859,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007836,0,0,23103,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007839,0,0,19628,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007840,0,0,37153,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007841,0,0,9906,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007842,0,0,20970,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007846,0,0,38406,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007848,0,0,27224,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007849,0,0,19480,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007855,0,0,13528,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007857,0,0,19149,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007858,0,0,28489,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007859,0,0,17023,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007862,0,0,24898,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007864,0,0,19330,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007865,0,0,21202,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007866,0,0,19355,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007869,0,0,25394,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007870,0,0,22948,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007871,0,0,32787,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007873,0,0,14881,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007879,0,0,23387,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007880,0,0,30711,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007886,0,0,23984,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007887,0,0,18093,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007888,0,0,29485,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007889,0,0,22602,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007892,0,0,32847,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007895,0,0,21291,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007896,0,0,32456,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007899,0,0,20306,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007900,0,0,20740,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007901,0,0,20508,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007902,0,0,31588,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007903,0,0,26466,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007908,0,0,16083,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007914,0,0,8376,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007915,0,0,30137,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007917,0,0,28392,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007921,0,0,20772,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007924,0,0,29459,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007925,0,0,15483,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007926,0,0,25070,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007928,0,0,18465,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007929,0,0,24615,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007931,0,0,44360,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007933,0,0,29625,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007934,0,0,25734,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007935,0,0,25620,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007936,0,0,30246,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007938,0,0,23458,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007940,0,0,21193,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007941,0,0,19972,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007942,0,0,27568,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007944,0,0,26463,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007945,0,0,28397,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007946,0,0,30194,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007947,0,0,20367,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007948,0,0,28948,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007950,0,0,25887,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007951,0,0,27261,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007952,0,0,21242,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007954,0,0,27562,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007955,0,0,18496,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007956,0,0,29242,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007957,0,0,40873,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007958,0,0,22921,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007959,0,0,29138,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007960,0,0,32191,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007961,0,0,29193,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007966,0,0,20463,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007968,0,0,28233,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007969,0,0,25228,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007970,0,0,22098,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007973,0,0,20279,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007976,0,0,27683,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007979,0,0,32121,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007982,0,0,36282,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007983,0,0,18172,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007984,0,0,18928,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007986,0,0,17510,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007990,0,0,28100,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007991,0,0,16247,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007993,0,0,17219,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007996,0,0,25657,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00007999,0,0,15126,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008000,0,0,25971,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008002,0,0,22289,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008005,0,0,27484,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008006,0,0,16585,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008007,0,0,26330,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008008,0,0,11689,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008009,0,0,18260,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008010,0,0,28170,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008011,0,0,26736,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008013,0,0,34779,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008014,0,0,24232,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008015,0,0,21404,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008017,0,0,20598,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008018,0,0,30792,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008019,0,0,31080,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008025,0,0,22946,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008028,0,0,30960,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008030,0,0,29678,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008034,0,0,27202,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008035,0,0,28140,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008037,0,0,23696,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008038,0,0,20593,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008039,0,0,23842,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008042,0,0,26257,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008043,0,0,30782,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008044,0,0,38457,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008046,0,0,23324,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008047,0,0,37905,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008048,0,0,27764,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008049,0,0,25057,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008051,0,0,21494,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008052,0,0,24606,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008053,0,0,29287,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008054,0,0,13077,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008055,0,0,26766,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008058,0,0,23535,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008062,0,0,33148,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008063,0,0,24447,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008064,0,0,22790,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008065,0,0,45482,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008067,0,0,37960,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008070,0,0,17354,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008071,0,0,17409,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008076,0,0,27649,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008077,0,0,26637,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008078,0,0,21796,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008080,0,0,18566,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008081,0,0,22012,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008082,0,0,25258,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008084,0,0,17471,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008086,0,0,27651,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008089,0,0,43344,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008090,0,0,31258,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008094,0,0,32496,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008096,0,0,19092,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008100,0,0,17168,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008102,0,0,23342,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008104,0,0,18689,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008105,0,0,25989,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008107,0,0,23063,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008108,0,0,33203,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008109,0,0,25418,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008111,0,0,26433,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008113,0,0,27678,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008115,0,0,16067,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008116,0,0,22579,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008119,0,0,26922,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008120,0,0,19936,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008121,0,0,31509,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008122,0,0,26538,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008124,0,0,20847,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008126,0,0,21619,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008129,0,0,17871,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008130,0,0,26340,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008131,0,0,16363,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008132,0,0,20528,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008135,0,0,19698,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008136,0,0,25430,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008138,0,0,17906,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008139,0,0,6827,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008141,0,0,29955,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008142,0,0,14477,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008145,0,0,15493,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008149,0,0,25093,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008150,0,0,22265,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008151,0,0,25067,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008153,0,0,19773,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008159,0,0,26232,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008161,0,0,17844,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008162,0,0,23075,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008163,0,0,24811,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008164,0,0,25096,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008165,0,0,34334,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008167,0,0,35174,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008168,0,0,24936,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008169,0,0,24842,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008170,0,0,32388,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008171,0,0,34731,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008172,0,0,19767,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008173,0,0,24649,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008174,0,0,22348,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008175,0,0,23445,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008176,0,0,24818,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008177,0,0,25994,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008178,0,0,15271,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008179,0,0,29542,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008182,0,0,17212,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008184,0,0,35696,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008185,0,0,39584,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008188,0,0,14095,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008192,0,0,22640,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008194,0,0,30524,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008197,0,0,17275,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008198,0,0,27805,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008199,0,0,44546,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008201,0,0,24458,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008202,0,0,29053,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008203,0,0,31660,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008207,0,0,26043,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008208,0,0,23670,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008215,0,0,22774,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008216,0,0,29475,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008219,0,0,24537,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008220,0,0,24262,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008221,0,0,30157,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008223,0,0,18898,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008225,0,0,26187,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008229,0,0,19060,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008230,0,0,20787,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008232,0,0,32078,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008233,0,0,23417,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008234,0,0,17072,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008237,0,0,23713,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008239,0,0,22433,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008241,0,0,10884,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008248,0,0,33832,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008249,0,0,19825,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008250,0,0,21672,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008252,0,0,18722,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008253,0,0,18549,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008254,0,0,37871,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008257,0,0,29949,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008258,0,0,17564,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008259,0,0,21404,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008263,0,0,32721,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008264,0,0,15548,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008265,0,0,25503,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008266,0,0,29877,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008267,0,0,14795,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008270,0,0,35883,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008271,0,0,20865,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008272,0,0,33621,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008274,0,0,29083,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008275,0,0,28662,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008278,0,0,18822,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008279,0,0,26631,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008281,0,0,19749,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008282,0,0,22088,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008287,0,0,33512,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008288,0,0,42988,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008289,0,0,24823,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008291,0,0,34915,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008296,0,0,21340,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008298,0,0,15038,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008300,0,0,20391,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008301,0,0,18873,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008303,0,0,27625,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
tig00008306,0,0,37630,0,NO,NO,NO,0,0,0,0,0,0,0,NALL
